DMS ID,x_var,spearman_rho,p_value,n_points,x_unique,y_unique,x_min,x_max,y_min,y_max,spearman_diff_id,sig_diff_ge_0_05
HIV1_BF520_ENV_Haddox,prop99,0.6005532430024604,0.029979152835189815,13,11,13,0.0001062891276851,0.0004375218760938,0.3925509304958862,0.4119378795148474,0.019386949018961208,False
HIV1_BG505_ENV_Haddox,prop99,0.7928297798576057,0.001225624948784071,13,9,13,4.2526951455484914e-05,0.000175162024873,0.354071777140617,0.390405522150357,0.036333745009740015,False
HIV1_HV1B9_ENV_DuenasDecamp,prop99,-0.39889996471352884,0.1769531402161251,13,12,13,2.1231422505307857e-05,8.745845723281441e-05,0.3740948144729011,0.4097727287142645,0.035677914241363407,False
IAV_H1_HA_Doud,prop99,-0.9159493784634523,4.23839155604621e-06,14,10,14,6.142053411296465e-05,0.0006447453255963,0.3841056013961453,0.4784908718612635,0.09438527046511819,True
IAV_H1_HA_Wu,prop99,-0.871700616218841,4.85670188513679e-05,14,10,14,6.142053411296465e-05,0.0006447453255963,0.3773799194088222,0.5096761821636732,0.13229626275485096,True
IAV_H1_NP_Doud,prop99,-0.38235294117647056,0.14385924954389048,16,16,16,0.0013324450366422,0.017094017094017,0.1601541540667732,0.3063179048295451,0.14616375076277188,True
IAV_H3_HA_Lee,prop99,-0.44999999999999996,0.09235737494812256,15,15,15,5.5900273911342166e-05,0.0006544502617801,0.2737541333736235,0.3795011840498859,0.10574705067626244,True
IAV_H3_NP_Doud,prop99,-0.28928571428571426,0.29566536100437785,15,15,15,0.0015722652411461,0.017094017094017,0.1704631097400622,0.284154124423585,0.1136910146835228,True
IAV_H5_HA_Dadonaite,prop99,-0.599570728414482,0.023433436501937063,14,10,14,0.0001107760477567,0.0006506180871828,0.302757457332284,0.3571340204511327,0.0543765631188487,True
IAV_NA_Jiang,prop99,-0.8372927646107232,5.2045139664012696e-05,16,10,16,9.49775852898716e-05,0.0041067761806981,0.4358332815453657,0.5810792672475316,0.14524598570216585,True
IAV_PA_Wu,prop99,-0.584408603063091,0.013753343120172037,17,14,17,0.0002236850514475,0.0036363636363636,0.2875164771308495,0.4966275542043161,0.2091110770734666,True
IAV_PB2_Soh,prop99,0.6278358016367921,0.006966224428836524,17,16,17,0.0059701492537313,0.18038950042337,0.1514773123096615,0.2679846280621643,0.11650731575250278,True
IAV_RDRP_Li,prop99,-0.5737267706496548,0.02533366483643889,15,14,15,0.0002824060999717,0.0058651026392961,0.1739167732083021,0.3743201641561039,0.20040339094780182,True
LAMBDA_HCP_Tsuboyama,prop99,0.3356643356643357,0.2861229029149875,12,12,12,5.531024437909642e-05,0.0169050715214564,0.1986348158383656,0.4354239376637819,0.2367891218254163,True
LASSA_GP_Carr,prop99,0.6172514436532369,0.01422573849288355,15,9,15,0.0009242144177449,0.0145985401459854,0.2290956224501787,0.3772106055193115,0.14811498306913282,True
NIPAH_F_Larsen,prop99,-0.34609757711110806,0.1891425214347024,16,14,16,0.0007732456988208,0.1666666666666666,0.1800416418853038,0.3451820587831949,0.1651404168978911,True
PESV_POLG_Tsuboyama,prop99,0.576923076923077,0.03899262343244829,13,13,13,9.689734695064048e-05,0.0290697674418604,0.0542446750148901,0.3818613476939739,0.3276166726790838,True
RmYN02_RBD_Starr,prop99,0.6353174004947068,0.008178992351134345,16,9,16,0.0001656177542232,0.0016891891891891,-0.2491867118028092,0.1729918403651111,0.42217855216792033,True
RsYN04_RBD_Starr,prop99,0.24316221747202585,0.49843371099777956,10,9,10,0.0004948045522018,0.0034013605442176,-0.0950145841679632,0.108989753609871,0.2040043377778342,True
RshSTT182_RBD_Starr,prop99,,,0,0,0,,,,,,False
SARS1_RBD_Starr,prop99,,,0,0,0,,,,,,False
